id,words,tags,polarity
5126,republika,NN,1
5127,residente,JJ,1
5128,resistensya,NN,1
5129,respeto,NN,1
5130,responsabling,JJ,1
5131,responsibilidad,NN,1
5132,resulta,NN,0
5133,ribuk,NN,-1
5134,rilo,NN,1
5135,rinakup,VBD,-1
5136,rinamgot,VBD,1
5137,rinamgut,VBD,0
5138,rinapo,VBD,0
5139,rinapoiya,VBD,0
5140,rinapu,VBD,0
5141,rinarayu,VBP,-1
5142,rinconada,NN,1
5143,rinegalo,JJ,1
5144,rinegaluwan,VBD,1
5145,ringgaw,JJ,-1
5146,ringgawan,VBP,-1
5147,ringring,NN,0
5148,rinigaluhan,VBD,1
5149,rinirigus,VBP,1
5150,rinnamgut,VBD,1
5151,rinugpan,VBD,1
5152,rinurugang,JJ,1
5153,rinurugangan,VBP,1
5154,rinurugup,VBP,1
5155,riparu,NN,1
5156,rira,NN,0
5157,ririgusan,NN,1
5158,ririgusun,VB,1
5159,ritrato,NN,0
5160,ritrato,NN,0
5161,ritratu,NN,0
5162,rogo,NN,0
5163,rugang,NN,1
5164,rugangan,VB,1
5165,rugo,NN,0
5166,rugo,NN,0
5167,rugpan,VB,1
5168,rulyu,NN,1
5169,rumil,NN,-1
5170,rumromun,VB,1
5171,rumrumon,VB,1
5172,rumrumun,VB,1
5173,rumukot,VB,1
5174,rungaw,JJ,-1
5175,rungog,JJ,1
5176,rungug,JJ,1
5177,ruon,NN,1
5178,rurug,NN,1
5179,rurugangan,VB,1
5180,ruruggan,NN,1
5181,ruruggan,NN,0
5182,rurugpan,VB,1
5183,ruun,NN,0
5184,ruyda,NN,0
5185,sabado,NN,1
5186,sabat,NN,1
5187,sabay,JJ,1
5188,sabayon,VB,1
5189,sabiwun,VB,1
5190,sabiyan,VB,1
5191,sabiyo,JJS,1
5192,sabiyon,VB,1
5193,sabiyun,VB,1
5194,sabon,NN,1
5195,sabuw,NN,1
5196,saday,JJ,0
5197,saday,RB,-1
5198,sadi,PDT,0
5199,sadiri,NN,0
5200,sadit,JJ,0
5201,sadto,PDT,0
5202,sadtu,PDT,0
5203,sadtukawuy,JJ,0
5204,sadtuuma,JJ,0
5205,sagrada,NN,0
5206,sagu,NN,0
5207,sagub,VB,1
5208,sagwan,VB,0
5209,sais,CD,0
5210,saka,UH,0
5211,sakit,NN,-1
5212,saklutun,VB,-1
5213,saknong,NN,0
5214,sako,NN,0
5215,sakto,JJ,0
5216,saku,NN,0
5217,sakub,NN,1
5218,sala,NN,0
5219,salagan,NN,1
5220,salak,NN,0
5221,salamat,UH,1
5222,salida,VB,1
5223,salidan,VB,1
5224,salming,NN,1
5225,salmingan,NN,1
5226,salog,NN,1
5227,salog,NN,0
5228,salud,NN,1
5229,saludo,NN,1
5230,salug,NN,1
5231,salusalo,VB,1
5232,sama,VB,1
5233,samaray,JJS,1
5234,sambit,NN,1
5235,sampagita,NN,1
5236,sampalok,NN,1
5237,sampulo,CD,1
5238,sana,UH,0
5239,sando,NN,1
5240,sanggatos,CD,1
5241,sanggatos,DT,0
5242,sangkap,NN,1
5243,sanglag,NN,1
5244,santan,NN,1
5245,santo,JJ,1
5246,santol,NN,1
5247,santol,NN,1
5248,sapad,NN,1
5249,saparilya,NN,1
5250,sapatos,NN,1
5251,sapna,NN,1
5252,sapon,RB,1
5253,sapon,RB,0
5254,sapot,NN,1
5255,sapun,RB,1
5256,sara,NN,0
5257,sarado,JJ,0
5258,sarin,WRB,0
5259,sarita,NN,0
5260,saritaon,VB,0
5261,saritaon,NN,1
5262,saritaun,VB,0
5263,sariwa,JJ,1
5264,sarungan,NN,0
5265,sasabihon,VB,0
5266,sasabihun,VB,0
5267,sasabiwun,VB,0
5268,sasabiyon,VB,0
5269,sasabiyun,VB,0
5270,sasadit,JJ,0
5271,sasaklutun,VB,-1
5272,sasarita,VB,1
5273,sasaritaon,VB,0
5274,sasaritaon,VB,1
5275,sasaritaun,VB,1
5276,saud,VB,1
5277,saudan,NN,1
5278,sauriyan,JJ,0
5279,sawa,NN,0
5280,sawala,JJ,0
5281,sayang,JJ,-1
5282,sayote,NN,1
5283,sayud,JJ,1
5284,seksyon,NN,1
5285,seksyun,NN,1
5286,selebrasyon,NN,1
5287,seleksiyon,NN,1
5288,seleksyon,NN,1
5289,semana,NN,1
5290,sementado,JJ,1
5291,senador,NNP,1
5292,sentabo,NN,1
5293,sentro,NN,1
5294,sepilyo,NN,1
5295,setyembre,NN,1
5296,sibang,NN,-1
5297,sibulyas,NN,1
5298,sibulyas,NN,1
5299,sibut,JJ,-1
5300,sige,UH,0
5301,siggid,NN,1
5302,sigi,UH,0
5303,sigoruwon,VB,1
5304,sigurado,JJ,1
5305,siguradowun,VB,1
5306,siguraduwon,VB,1
5307,siguraduwun,VB,1
5308,siguro,RB,1
5309,siguruwon,VB,1
5310,siguruwun,VB,1
5311,siisay,WP,1
5312,sikat,JJ,1
5313,siko,NN,1
5314,sili,NN,1
5315,silngan,VB,1
5316,silngan,VB,0
5317,silong,NN,1
5318,silong,NN,1
5319,silung,NN,1
5320,silungan,VB,1
5321,silungi,VB,1
5322,silyakan,VB,-1
5323,simana,NN,1
5324,simba,NN,1
5325,simbag,NN,1
5326,simbag,NN,1
5327,simbagan,VB,1
5328,simbagon,VB,1
5329,simbagun,VB,1
5330,simban,NN,1
5331,simbolo,NN,1
5332,simpli,JJ,1
5333,sinabat,VB,1
5334,sinabawan,NN,1
5335,sinabi,NN,1
5336,sinabiyan,NN,1
5337,sinabon,VB,1
5338,sinabuwan,NN,1
5339,sinagub,VBD,1
5340,sinalasala,NN,1
5341,sinaput,VBD,1
5342,sinaray,VBD,1
5343,sinasabat,VBP,1
5344,sinasabayan,VBP,1
5345,sinasabi,VBP,1
5346,sinasabihan,VBP,1
5347,sinasambit,VBP,1
5348,sinasanlag,VBP,1
5349,sinasarita,VBP,1
5350,sinawsawan,VBD,1
5351,sinawugan,VBD,1
5352,sinda,WP,0
5353,sindang,WP,0
5354,sinfuego,NN,0
5355,singkit,JJ,0
5356,singko,DT,1
5357,singkwenta,DT,1
5358,singkwentawun,DT,1
5359,singsing,NN,1
5360,sinibiyan,VBD,0
5361,sinigang,NN,1
5362,sinilngan,VBD,1
5363,sinilyakan,VBD,-1
5364,sining,NN,1
5365,sinipa,VB,-1
5366,sinisigurado,VB,1
5367,sinisimbag,VB,1
5368,sinisimbagan,VB,1
5369,sinisipa,VB,-1
5370,sinorpresa,VBD,1
5371,sintabo,NN,1
5372,sintabong,NN,1
5373,sintabu,NN,1
5374,sintabung,NN,1
5375,sinukol,VBD,1
5376,sinulod,VBD,0
5377,sinulud,VBD,0
5378,sinuludan,VB,0
5379,sinundan,VBD,0
5380,sinunud,VBD,1
5381,sinuportaran,VB,1
5382,sinupurtawan,VB,1
5383,sinurat,VBD,1
5384,sinusuluan,VB,1
5385,sinusundan,VB,0
5386,sinusunud,VB,1
5387,sinusuportan,VB,1
5388,sinusurat,VB,1
5389,sinusuratan,VB,1
5390,sinuway,VBD,-1
5391,sipa,VBD,-1
5392,sipaon,VB,-1
5393,siram,NN,1
5394,sirang,NN,-1
5395,sirangan,NN,-1
5396,sirbisyo,NN,1
5397,sirit,JJ,-1
5398,sirom,NN,1
5399,sirong,NN,1
5400,sirong ,RB,0
5401,sirot,VBD,1
5402,sirum,NN,1
5403,sirung,NN,1
5404,sirut,VB,1
5405,sisay,WP,0
5406,sisiggiron,VB,1
5407,sisilngan,VB,1
5408,sisilong,VB,1
5409,sisimba,VB,1
5410,sisimbag,VB,1
5411,sisimbagan,VB,1
5412,sisimbagon,VB,1
5413,sisinda,WP,1
5414,sisirungan,NN,1
5415,sisno,NN,1
5416,sisu,NN,1
5417,siton,WP,0
5418,sitsiriya,NN,0
5419,sitsirya,NN,0
5420,situn,WP,0
5421,siwsiw,NN,1
5422,siyak,NN,-1
5423,siyan,WP,0
5424,siyang,WP,0
5425,siyete,DT,1
5426,siyudad,NN,1
5427,sobre,NN,1
5428,sogod,NN,0
5429,sokray,NN,0
5430,solong,NN,1
5431,soloon,VB,-1
5432,sorsogon,NN,1
5433,soso,NN,0
5434,storya,NN,1
5435,sturyang,NN,1
5436,subago,RBR,0
5437,subagong,RBR,0
5438,subagu,RB,0
5439,subagung,RBR,0
5440,subalit,CC,0
5441,subsuban,NN,0
5442,suka,NN,1
5443,sukang,NN,-1
5444,sukol,NN,1
5445,sukray,NN,1
5446,sukray,NN,0
5447,sukul,NN,1
5448,suldados,NN,1
5449,sulnupan,NN,0
5450,sulo,NN,1
5451,sulu,NN,1
5452,sumala,VB,1
5453,suman,NN,1
5454,sumirong,VBG,1
5455,sumurat,VBD,1
5456,sundon,VB,1
5457,sundun,VB,1
5458,sungka,NN,1
5459,suno,JJ,1
5460,sunod,VBD,1
5461,sunodon,VB,1
5462,sunodun,VB,1
5463,sunud,VBD,1
5464,sunudon,VB,1
5465,sunudun,VB,1
5466,sunurun,VB,1
5467,supladang,JJ,-1
5468,supong,NN,1
5469,supsupon,VBG,1
5470,supug,VB,-1
5471,supung,VB,1
5472,suput,NN,-1
5473,suratan,VB,1
5474,suratang,VB,1
5475,suratun,VB,1
5476,surbey,NN,1
5477,suri,NN,1
5478,susapon,RB,0
5479,susapun,RB,0
5480,susimbag,VB,-1
5481,susog,VB,-1
5482,susugon,VB,-1
5483,susugun,VB,-1
5484,susukulun,VB,1
5485,susulug,VB,1
5486,susulugan,VB,1
5487,susunudon,VB,1
5488,susupgon,NN,-1
5489,susuratan,VB,1
5490,sutil,VB,-1
5491,suway,VB,-1
5492,suwaysuwayon,VB,0
5493,suwayun,VB,0
5494,syudad,NN,1
5495,taadi,VB,0
5496,taadto,VB,0
5497,taan,VB,0
5498,taba,NN,0
5499,taba,NN,0
5500,tabako,NN,1
5501,tabang,NN,1
5502,tabangako,VB,1
5503,tabangan,VB,1
5504,tabangi,VB,1
5505,tabangpirmi,VB,1
5506,tabayag,NN,1
5507,tabid,NN,-1
5508,tabo,NN,1
5509,tadi,WP,0
5510,tagalimpiya,NN,1
5511,tagalimpya,NN,1
5512,tagamangno,NN,1
5513,tagapagbarita,NN,1
5514,tagapagsarita,NN,1
5515,taglay,VB,1
5516,tago,VB,0
5517,takot,VB,-1
5518,talaun,VB,1
5519,talbo,NN,-1
5520,taldu,VB,1
5521,talinga,NN,1
5522,talinga,NN,0
5523,talodtod,NN,0
5524,talong,NN,1
5525,taludtod,NN,1
5526,talun,VB,1
5527,talusug,VB,1
5528,tamangsimbag,VB,1
5529,tambak,NN,0
5530,tambakun,NN,0
5531,tamuldo,NN,1
5532,tamuldu,NN,1
5533,tandos,VB,1
5534,tandus,VB,1
5535,tandusan,VB,1
5536,tangan,JJ,0
5537,tangani,UH,0
5538,tanggapun,VB,1
5539,tanggorangan,NN,0
5540,tangguli,NN,0
5541,tangis,JJ,-1
5542,tangis,NN,-1
5543,tanod,NN,1
5544,tanom,NN,1
5545,tanum,NN,1
5546,tanuman,NN,1
5547,taon,NN,1
5548,taop,NN,0
5549,taowan,NN,1
5550,tapayan,NN,0
5551,tapayas,NN,1
5552,taptapun,VB,1
5553,tapus,VBD,-1
5554,tapusi,VB,0
5555,tapuson,VB,0
5556,tapusun,VB,0
5557,tasa,NN,1
5558,tatabang,VB,1
5559,tatabangan,VB,1
5560,tatak,NN,1
5561,tatalakayon,VB,1
5562,tatamaan,VB,1
5563,tatamnan,VB,1
5564,tatanuman,VB,1
5565,tataong,VBG,1
5566,tatau,JJ,1
5567,tatawa,JJ,1
5568,tatawan,VBG,1
5569,tatay,NN,1
5570,tatrabaho,VB,1
5571,tatsulok,NN,1
5572,tattao,VBG,0
5573,tattau,JJ,1
5574,tauno,WP,0
5575,taunu,WP,0
5576,tauwan,NN,1
5577,tauwon,NN,1
5578,tawa,VB,1
5579,tawad,NN,1
5580,tawan,VB,0
5581,tawban,JJ,0
5582,tawo,NN,1
5583,tawo,NN,1
5584,tawu,NN,1
5585,tawub,NN,0
5586,tawuwan,NN,1
5587,tawyo,NN,1
5588,taya,NN,1
5589,tayi,VB,0
5590,teksto,NN,1
5591,tekstura,NN,1
5592,telebisyon,NN,1
5593,telebisyun,NN,1
5594,telepono,NN,1
5595,teleserye,NN,1
5596,tema,NN,1
5597,temang,NN,1
5598,teritoryo,NN,1
5599,testingan,VB,0
5600,tibaad,RB,0
5601,tibay,NN,1
5602,tibayan,NN,1
5603,tigbak,JJ,-1
5604,tigre,NN,1
5605,tiil,NN,1
5606,tiil,NN,0
5607,tikdulon,VB,1
5608,tiku,VB,1
5609,tikwilun,VB,0
5610,tilapia,NN,1
5611,tinaas,VBD,1
5612,tinaban,VBD,-1
5613,tinabangan,VBD,1
5614,tinagakan,VBD,0
5615,tinakma,VB,-1
5616,tinalun,VBD,-1
5617,tinama,VBD,1
5618,tinama,VBD,1
5619,tinampo,NN,1
5620,tinampu,NN,1
5621,tinangkas,VBD,-1
5622,tinanok,VBD,1
5623,tinanuk,VBD,1
5624,tinanum,VBD,1
5625,tinapay,NN,1
5626,tinapos,VBD,-1
5627,tinataas,VB,1
5628,tinatabangan,VB,1
5629,tinatago,VB,0
5630,tinatanok,VB,1
5631,tinatawag,VB,1
5632,tinatawan,VB,1
5633,tinawan,VB,1
5634,tinawban,VBD,1
5635,tinawupan,VBD,1
5636,tinda,NN,1
5637,tindan,NN,1
5638,tindera,NN,1
5639,tindero,NN,1
5640,tindi,JJ,1
5641,tindug,NN,1
5642,tinidor,NN,1
5643,tinik,NN,-1
5644,tinikangan,VB,-1
5645,tinimpla,VBD,1
5646,tinipon,VBD,1
5647,tinipun,VBD,1
5648,tinitinda,VBD,1
5649,tinitius,VBD,-1
5650,tiniyak,VB,1
5651,tinnugpa,VB,1
5652,tinola,NN,1
5653,tintoy,NNP,0
5654,tinugbungan,NN,0
5655,tinuka,VBD,0
5656,tinusukan,VBD,0
5657,tinutugmang,VB,1
5658,tinutugtogan,VB,1
5659,tinutugutan,VB,1
5660,tinutukoy,VB,1
5661,tinutumba,VB,-1
5662,tinutupad,VB,1
5663,tinuturugan,VB,1
5664,tinututturo,VB,1
5665,tinututturuan,VB,1
5666,tinutuyo,VB,1
5667,tinutuyong,VB,1
5668,tinutuyu,VB,1
5669,tinutuyung,VB,1
5670,tios,NN,-1
5671,tipang,NN,0
5672,tipid,NN,1
5673,tipig,NN,1
5674,tipigun,NN,1
5675,tipon,JJ,1
5676,tipun,JJ,1
5677,tipunon,JJ,1
5678,tipunun,JJ,1
5679,tirig,NN,0
5680,tisay,JJ,1
5681,tisoy,JJ,1
5682,tistingan,VB,1
5683,tistingun,VB,1
5684,tita,NN,1
5685,titik,NN,1
5686,titipun,NN,1
5687,titipunon,NN,1
5688,titipunun,NN,1
5689,tititipun,NN,1
5690,tito,NN,1
5691,titser,NN,1
5692,titulo,NN,1
5693,titulu,NN,1
5694,tiwo,NN,1
5695,tiwtiw,NN,1
5696,tiwu,NN,1
5697,tiya,NN,1
5698,tiyaga,NN,1
5699,tiyak,NN,1
5700,tiyang,NN,1
5701,tiyo,NN,1
5702,todok,NN,-1
5703,toktok,NN,1
5704,tolang,NN,0
5705,tolid,JJ,1
5706,tolong,NN,1
5707,tom,NNP,1
5708,tonelada,NN,1
5709,toti,NN,1
5710,totolnan,NN,0
5711,trabawo,NN,1
5712,trabawo,NN,0
5713,trabawu,NN,1
5714,trak,NN,0
5715,trapo,NN,1
5716,trato,NN,1
5717,trayanggulo,NN,1
5718,traysikel,NN,1
5719,tren,NN,1
5720,tres,CD,1
5721,tressientos,RB,0
5722,trumpeta,NN,1
5723,trungutong,JJ,1
5724,tsamporado,NN,1
5725,tsampyon,NN,1
5726,tsansa,NN,1
5727,tsart,NN,1
5728,tsek,NN,1
5729,tsekan,VB,1
5730,tsiko,NN,1
5731,tsinelas,NN,1
5732,tsitsirya,NN,1
5733,tsokolate,NN,1
5734,tubigan,VBG,1
5735,tubo,NN,1
5736,tubo,NN,0
5737,tubod,VB,1
5738,tubu,NN,0
5739,tuda,NN,1
5740,tudu,JJ,1
5741,tuga,NN,1
5742,tugalon,VB,1
5743,tugaw,NN,1
5744,tugbong,VB,1
5745,tugbungan,VBG,1
5746,tugma,NN,1
5747,tugod,NN,1
5748,tugtug,NN,1
5749,tugud,NN,1
5750,tugun,NN,1
5751,tuhtuhtuh,UH,0
5752,tuka,NN,1
5753,tuklason,VB,1
5754,tuklasun,VB,1
5755,tuko,NN,1
5756,tukod,VB,0
5757,tukran,VB,1
5758,tukso,NN,1
5759,tuku,NN,1
5760,tukuyun,VB,1
5761,tuldok,NN,1
5762,tuli,NN,1
5763,tulid,JJ,1
5764,tulo,CD,1
5765,tulonon,VBG,0
5766,tulos,RB,1
5767,tultol,JJ,1
5768,tultul,JJ,1
5769,tulu,CD,1
5770,tulus,RB,1
5771,tumaba,JJ,1
5772,tumaban,VBG,-1
5773,tumabang,VB,1
5774,tumataas,VB,1
5775,tumataba,VB,1
5776,tumatabang,VB,1
5777,tumawa,VB,1
5778,tumbang,VB,1
5779,tumibay,VB,1
5780,tumindog,VBG,1
5781,tumindug,VB,1
5782,tumpak,UH,1
5783,tumugut,VB,1
5784,tungka,NN,1
5785,tungkol,IN,0
5786,tungkul,IN,1
5787,tuninong,JJ,1
5788,tuninung,JJ,1
5789,tunog,NN,0
5790,tunog,NN,1
5791,tunug,NN,1
5792,tuod,NN,1
5793,tuod,NN,0
5794,turista,NN,1
5795,turo,VB,1
5796,turog,JJ,1
5797,turon,NN,1
5798,tursidu,NN,1
5799,turu,VB,1
5800,turug,JJ,1
5801,turun,NN,1
5802,turutugbong,NN,1
5803,turutugbung,NN,1
5804,tusar,VB,1
5805,tusaran,VB,1
5806,tusok,VB,1
5807,tustusan,VB,1
5808,tutlangan,VB,1
5809,tutturo,VB,0
5810,tutugpaan,VB,0
5811,tutulong,VB,1
5812,tuturu,VB,1
5813,tuturukan,VB,1
5814,tuud,NN,1
5815,tuwalya,NN,1
5816,tuyo,NN,1
5817,ubag,VB,1
5818,ubak,VB,0
5819,ubak,NN,0
5820,ubakan,VB,0
5821,uban,NN,0
5822,ubas,NN,1
5823,ubo,NN,1
5824,ubo,NN,0
5825,ubong,NN,1
5826,ubos,JJ,1
5827,ubu,NN,1
5828,ubus,JJ,1
5829,uda,RB,1
5830,udang,RB,1
5831,udit,JJ,-1
5832,udma,JJ,0
5833,udma,RB,1
5834,udmang,JJ,0
5835,udo,NN,-1
5836,udu,NN,0
5837,udun,UH,0
5838,uerte,UH,0
5839,uga,UH,0
5840,ugak,NN,0
5841,ugakun,JJ,0
5842,ugali,NN,0
5843,ugaling,NN,0
5844,ugas,VB,1
5845,ugasan,VB,1
5846,ugat,NN,1
5847,ugbon,NN,1
5848,ugma,JJ,1
5849,ugmang,JJ,0
5850,ukagon,VB,1
5851,ukuy,NN,1
5852,ulaan,NN,1
5853,ulang,NN,1
5854,ulat,VB,1
5855,ulatan,VB,1
5856,ulaton,VB,1
5857,ulatun,VB,1
5858,ulboton,VBG,0
5859,uli,NN,1
5860,ulod,NN,1
5861,ulog,VB,-1
5862,ulug,NN,-1
5863,ulugan,NN,-1
5864,ulunan,NN,1
5865,ulunan,NN,0
5866,uma,NN,1
5867,umaabot,VB,0
5868,umaba,VB,0
5869,umabot,VB,0
5870,umabut,VB,0
5871,umalalay,VB,1
5872,umaliw,VB,1
5873,umaliwan,VB,1
5874,umanap,VB,1
5875,umiba,VB,1
5876,umiiba,VB,1
5877,uminom,VB,1
5878,uminom,VBG,1
5879,umisip,VB,0
5880,umiwag,VB,1
5881,umiwas,VB,1
5882,umiyan,VB,1
5883,umpisahan,VB,1
5884,umula,VBG,1
5885,una,VB,1
5886,unahan,VB,1
5887,unang,VB,1
5888,unat,JJ,1
5889,unatun,JJ,1
5890,unga,WP,1
5891,ungaan,VB,1
5892,ungang,NN,1
5893,ungaon,VB,1
5894,ungku,VB,1
5895,unglo,NN,1
5896,unglu,NN,1
5897,uno,WP,0
5898,uno,WP,0
5899,unom,CD,1
5900,unong,WP,0
5901,unta,NN,0
5902,unu,WP,0
5903,unum,CD,1
5904,unuman,NN,0
5905,unung,WP,0
5906,uorasan,NN,0
5907,upat,CD,1
5908,upod,NN,1
5909,upos,NN,1
5910,upud,JJ,1
5911,upus,NN,1
5912,uputan,VB,-1
5913,uragon,JJ,1
5914,uram,JJ,0
5915,urasa,NN,-1
5916,urasaan,NN,1
5917,urgulyo,NN,1
5918,urgulyu,NN,1
5919,uring,NN,1
5920,uriyan,NN,0
5921,uroaldow,JJ,1
5922,urog,JJ,1
5923,urong,NN,1
5924,urot,JJ,1
5925,urualdow,JJ,1
5926,urualduw,JJ,1
5927,uruli,NN,0
5928,urulugan,NN,-1
5929,urung,NN,1
5930,urusad,JJ,1
5931,urusipan,NN,1
5932,urut,JJ,1
5933,uruutro,VB,0
5934,uryan,NN,0
5935,usa,NN,1
5936,usad,JJ,1
5937,usad,CD,1
5938,usadan,JJ,1
5939,usadon,VB,1
5940,usay,VB,1
5941,usaya,VB,1
5942,usayan,VBP,1
5943,usayon,VBZ,1
5944,usayun,VBZ,1
5945,usip,VB,1
5946,usipan,JJ,1
5947,ustik,JJ,1
5948,ustu,JJ,1
5949,usung,NN,1
5950,usunod,NN,1
5951,uswag,JJ,1
5952,utak,NN,1
5953,utal,JJ,-1
5954,utang,NN,-1
5955,utang,NN,-1
5956,uto,JJ,-1
5957,utos,NN,1
5958,utro,JJ,0
5959,utrong,JJ,0
5960,utru,JJ,0
5961,utruwa,VBN,0
5962,utruwon,VBD,1
5963,utruwun,VBD,1
5964,utsaba,NN,0
5965,utub,JJ,1
5966,uudit,NNS,-1
5967,uudo,VB,1
5968,uugali,NN,1
5969,uugas,VB,1
5970,uugasan,VBZ,0
5971,uukit,VB,1
5972,uula,VB,1
5973,uulat,VB,1
5974,uulaton,VBZ,1
5975,uuli,VB,0
5976,uulud,VB,0
5977,uumaw,VB,1
5978,uunga,VB,1
5979,uungaun,VBZ,1
5980,uuno,VB,0
5981,uunu,VB,0
5982,uuran,VB,1
5983,uurgulyo,VB,1
5984,uurgulyu,VB,1
5985,uusad,JJ,1
5986,uusay,VB,1
5987,uusipan,VB,1
5988,uutro,VB,1
5989,uutruwun,VB,1
5990,uuyun,VB,1
5991,uwak,NN,0
5992,uwak,NN,0
5993,uwoy,NN,0
5994,uyam,JJ,-1
5995,uyog,VB,0
5996,uyop,VB,0
5997,uyun,VB,0
5998,uyup,VB,0
5999,yelo,NN,0
6000,yukyuk,NN,0
